-20,0,90,1,0,0,70,1,-10,30,70,1,0,-10,100,0,10,0,100,0,-10,20,100,1,0,20,100,0,-10,0,60,1,10,10,80,0,-20,-20,100,1,-1000000,-1000000,-510.0818702835625,-33.37607755161275,-411.87873577051835,255.77621972582568,-238.4590337539242,-34.02959960356543,-474.1000975525635,41.885305849297026,-535.5205536026252,20.020788375558936
-20,10,90,1,-10,0,70,1,-10,30,80,1,0,-10,90,0,10,-10,100,0,-10,20,100,1,0,10,100,0,-10,10,60,1,10,0,80,0,-20,-20,100,1,-681.5791928493865,34.70717090891111,-510.5949052969615,-36.848380441951974,-382.9109609029357,260.61623907399866,-233.00057801100274,-30.151403147969717,-1000000,-1000000,-467.652997252955,119.38006095329905
-20,10,80,1,-20,0,70,1,-10,20,80,1,0,-10,90,0,0,-10,100,0,-10,30,100,1,0,20,100,0,-10,10,60,1,10,0,80,0,-20,-20,100,1,-684.2306161666529,35.42382755013841,-479.79521108571646,-44.361055125104656,-356.9316828861631,266.9612065672919,-164.82912540569183,-95.1988118296691,-1000000,-1000000,-449.70021550701824,28.99631268050399
-20,20,80,1,-30,0,70,1,0,20,80,1,0,0,90,0,0,-10,100,0,-10,30,100,0,10,20,100,0,-10,10,70,1,10,0,80,1,-20,-30,100,1,-701.6508891636198,41.362627428468045,-385.0601165450678,-246.2268249289405,-336.6605871586005,287.01493732619036,-1000000,-1000000,-1000000,-1000000,-370.94947125734046,101.0454142076079
-20,30,80,1,-30,10,70,1,-10,20,80,1,0,0,100,0,0,-20,100,0,-10,20,100,0,10,20,100,1,-10,10,60,1,0,0,80,1,-20,-30,100,1,-734.6656371470874,-42.54324121375646,-331.07522801806425,-249.64726338753854,-312.3085928864134,302.50210050926927,-1000000,-1000000,-1000000,-1000000,-338.87289717496355,5.218907218167658
-20,30,70,1,-30,10,70,0,-10,30,80,1,0,0,100,1,0,-10,100,0,0,20,100,0,10,20,90,1,-10,10,60,1,0,0,90,1,-20,-30,100,1,-1000000,-1000000,-293.37933630891064,-251.5957229490794,-295.9857027940225,313.4662106898242,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
-20,30,60,1,-30,10,60,0,-20,30,80,1,0,0,100,0,0,-10,100,0,0,10,100,0,10,20,100,1,-20,10,60,1,-10,0,90,1,-20,-30,100,1,-1000000,-1000000,-262.3346171247899,-263.19398031394803,-287.1693056497468,322.0735694675624,-1000000,-1000000,-215.23748878871794,41.45965780472628,-274.9498232175557,-24.76234161416191
-20,30,60,0,-30,10,60,0,-10,30,80,1,0,-10,100,0,0,-10,100,1,0,10,90,0,0,20,100,1,-10,10,60,1,-10,0,90,1,-20,-30,90,1,-1000000,-1000000,-243.17674433340062,-264.1127445234544,-1000000,-1000000,-1000000,-1000000,-206.4455616154753,42.36690444751886,-271.33850134988114,-25.286989551245057
-20,30,60,0,-30,10,50,0,-10,20,80,1,0,-10,90,0,0,-10,90,1,0,10,90,1,0,20,100,0,-10,10,60,1,-10,0,100,1,-20,-20,90,1,-1000000,-1000000,-202.27612484922417,-264.52075824939527,-1000000,-1000000,-238.57410047057655,-35.440008184205226,-1000000,-1000000,-267.6682383678608,13.573841543223097
-20,30,70,0,-30,0,50,0,-10,30,80,1,0,-10,80,0,-10,-10,90,1,0,20,90,1,10,20,100,0,-10,10,60,1,-10,10,100,1,-30,-20,90,1,-1000000,-1000000,-129.41189727295966,-254.81135046965863,-1000000,-1000000,-233.88214849803632,-43.453845199257586,-1000000,-1000000,-268.56887117919393,14.130442215641963
-20,30,60,0,-30,0,50,1,-10,30,90,1,-10,-10,80,0,-10,-10,100,1,-10,20,90,1,0,20,100,0,-10,10,60,1,-10,20,100,1,-30,-20,90,1,-691.6120318730854,54.67000526488937,-5.986268670167874,-239.2387884561864,-1000000,-1000000,-239.35993928567012,-42.00979932423533,-1000000,-1000000,-272.0202391317638,16.029016257814618
0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
0,0,100,0,0,0,90,1,-10,0,100,1,0,10,100,1,0,-10,100,1,0,10,100,1,0,-10,100,1,0,-10,100,1,0,10,100,1,0,0,100,1,-1000000,-1000000,-1000000,-1000000,-645.4913231647957,-30.131601310019505,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
0,10,100,0,0,0,80,1,-10,0,100,1,0,10,100,0,10,-10,100,1,0,10,90,1,-10,-10,100,1,0,-10,100,1,0,0,100,1,0,0,90,1,-1000000,-1000000,-721.2006803742136,-34.22919139468104,-600.4043654381536,-66.68568534796458,-793.4115612155229,-13.256244485560075,-789.1391530918044,-3.814886281833381,-1000000,-1000000
0,10,100,0,0,10,80,1,-10,-10,100,1,0,10,90,0,10,-20,100,1,0,10,100,1,-10,-10,100,1,-10,-10,100,1,0,0,100,1,0,0,80,1,-1000000,-1000000,-655.9705957563563,-76.22004821803876,-580.4494607613161,-62.58144752983384,-751.4104782835914,-50.97572391717051,-1000000,-1000000,-1000000,-1000000
10,10,100,0,0,20,80,1,-10,0,100,1,10,10,90,0,10,-20,100,1,0,10,100,1,-10,-10,90,1,0,-10,100,1,0,0,90,1,-10,0,80,1,-792.9646790433278,-24.963959742106596,-603.1963130733084,-123.14624823871304,-533.8073726054183,-42.9094641524278,-690.4437712206062,-96.31891624850749,-793.6872104161752,-2.8053280779521828,-1000000,-1000000
10,10,100,1,0,20,70,1,-10,0,100,0,0,10,90,0,20,-20,100,1,0,10,100,1,-20,-10,90,1,0,-10,100,0,0,-10,90,1,-20,0,80,1,-1000000,-1000000,-583.0198719398264,-122.54928908496407,-533.4779420221506,113.69883168570033,-617.9439434161818,-102.9191194235371,-743.7162831419367,-32.83851634144142,-1000000,-1000000
10,0,100,1,0,20,80,1,-10,0,100,0,0,10,90,0,20,-20,100,1,10,10,100,1,-20,-10,90,1,0,0,100,0,0,0,90,1,-20,0,90,1,-784.7578712557375,6.436850297846888,-566.3097345886487,-22.018037496319607,-519.6097328889489,60.047676696657106,-521.8431041934563,71.07589333280728,-711.8262414302745,-96.04876209731009,-1000000,-1000000
10,0,100,1,0,20,80,1,-20,0,100,0,0,10,90,0,20,-20,100,1,20,10,100,1,-30,-10,90,1,0,-10,100,0,0,0,100,1,-10,0,90,1,-1000000,-1000000,-510.06923485001585,-211.00303627175765,-441.00262498839004,114.40184514538868,-483.3502732798189,84.31050422382455,-648.2380497592202,-108.30526394258857,-1000000,-1000000
10,-10,100,1,0,30,80,1,-10,0,100,0,0,20,90,0,20,-20,100,1,20,10,100,0,-20,-10,90,1,0,0,100,0,10,0,100,1,-10,0,90,1,-1000000,-1000000,-456.1931490615462,-132.1594410682048,-430.17348373131404,158.68085783274364,-432.4467687087077,59.705327199051794,-594.3707834827827,-222.52592743960395,-690.7632153754809,-41.460604770321936
20,-10,100,1,0,30,90,1,-10,0,90,0,0,10,90,0,30,-20,100,1,20,10,100,0,-10,-10,90,1,0,0,100,0,10,-10,100,1,-10,10,90,1,-1000000,-1000000,-465.1520739336383,-146.98815003627456,-468.3417084063281,268.0086521869277,-404.65062913874164,-80.30813225499125,-526.4205118724817,-260.7424261401301,-681.2611798538019,-13.10911900264199
20,0,100,1,0,30,100,1,-10,-10,90,0,-10,10,90,0,30,-20,100,0,20,20,100,0,-10,0,90,1,10,0,100,0,10,-10,90,1,-20,10,90,1,-1000000,-1000000,-474.4474920787796,-62.14013697942363,-466.5767419946025,245.01321707743847,-336.76446078029215,-42.40213484245982,-467.4779523029557,24.557222197107706,-660.8184618406785,63.74305256993813
20,0,100,1,10,30,100,1,-10,-10,80,0,-10,20,90,0,30,-10,100,0,20,10,100,0,-20,0,90,1,10,-10,100,0,10,-10,100,1,-20,10,100,1,-1000000,-1000000,-450.93350435319735,-71.0621692375276,-450.8494178151768,266.5471373199791,-298.34792405657095,-7.191357373189788,-411.31677298227186,19.121368504674138,-615.8485301684078,0.7851195102364272
20,0,100,1,10,30,100,1,-10,-10,90,0,-10,10,90,0,30,-10,100,1,20,10,90,0,-10,0,90,1,0,-10,100,0,10,-10,100,0,-20,10,90,1,-1000000,-1000000,-458.3843336229702,-88.41601986399525,-394.86126728019633,237.72403374534923,-268.0237279214575,-9.97682923113085,-376.8908711727428,13.181352116215919,-582.594916805142,2.075511800310835
20,0,90,1,0,30,100,1,-20,-10,90,0,-10,10,80,0,30,-10,100,1,20,20,90,0,-10,10,90,1,0,-10,100,1,10,-20,100,0,-20,10,90,0,-743.656099366401,0.42170713053910447,-1000000,-1000000,-472.30073105033756,91.01039955261922,-245.94327860928848,-9.422795965344974,-1000000,-1000000,-554.1351120719486,-38.18694690920836
20,10,90,1,-10,30,100,1,-10,-10,90,0,-10,10,70,0,30,-10,100,1,30,20,90,0,-10,10,80,1,10,-10,100,1,10,-20,90,0,-20,20,90,0,-834.4885288470927,-325.65038182694445,-1000000,-1000000,-1000000,-1000000,-259.5265223117503,-13.495156997558666,-1000000,-1000000,-470.137942362551,126.88156929960041
20,10,100,1,-20,30,100,1,-10,0,90,0,-10,20,70,0,30,-10,100,1,30,20,90,0,-10,10,90,1,10,-20,100,1,10,-20,90,1,-30,20,90,0,-835.8780977777442,-353.7246116914275,-371.41876429869,-244.93394966118598,-1000000,-1000000,-233.93837947056844,-39.11491738971459,-1000000,-1000000,-449.5072175491523,-84.77690568550477
20,10,100,0,-20,30,100,1,-10,0,80,0,-10,20,60,0,30,0,100,1,30,20,90,0,-10,10,90,1,0,-20,100,1,10,-20,80,1,-30,20,90,0,-820.880444888574,-350.80711707022,-392.57312074897834,-265.5136900257089,-1000000,-1000000,-174.5912421888057,-38.58524278006988,-1000000,-1000000,-1000000,-1000000
20,0,100,0,-20,30,100,1,-10,0,70,0,0,20,60,0,30,0,100,1,30,20,90,0,0,10,90,1,0,-20,100,0,10,-30,80,1,-30,10,90,0,-834.5760469168845,-401.9807667021164,-374.4601399126338,-276.1549968089471,-1000000,-1000000,-224.64058809613732,-64.2441092107789,-1000000,-1000000,-1000000,-1000000
20,-10,100,0,-20,30,100,0,-10,0,70,0,10,20,60,0,30,10,100,1,30,20,90,1,0,0,90,1,0,-20,100,1,10,-30,70,1,-30,10,80,0,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-215.2724674655097,-97.8907679890998,-1000000,-1000000,-1000000,-1000000
20,-10,100,0,-30,30,100,0,0,0,70,0,10,20,60,0,20,10,100,1,30,10,90,1,-10,0,90,1,10,-20,100,1,10,-30,60,1,-30,10,90,0,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-141.89800205295617,-123.91724061742481,-202.56791629861058,24.276793778961746,-260.79761961724296,-11.16376049380115
20,-20,100,0,-30,30,100,0,0,0,70,1,20,20,60,0,20,10,100,1,20,10,90,1,-10,-10,90,1,0,-20,100,1,20,-30,60,1,-30,10,90,0,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-151.7578453041785,-71.7028977572134,-187.8213778903327,47.870440918819924,-263.5253390205119,-19.190800985727464
20,-20,90,0,-30,30,90,0,-10,0,70,1,20,20,50,0,20,10,100,1,20,10,80,1,-20,-10,90,1,10,-20,100,1,20,-30,60,0,-30,10,100,0,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-176.87817917790568,-106.25406842364997,-180.3739474187393,43.64087916588315,-262.83416489217336,-27.241033865425862
0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,0,0,100,1,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
0,10,100,1,0,10,100,1,0,0,100,0,0,10,100,1,10,0,100,1,0,10,100,1,0,0,100,1,0,10,100,1,0,0,100,1,0,10,100,1,-1000000,-1000000,-1000000,-1000000,-630.0756177298547,-63.37084895480643,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
-10,10,100,1,0,10,100,1,0,0,90,0,0,20,100,1,10,-10,100,1,-10,10,100,1,0,0,90,1,0,0,100,1,0,0,100,1,10,10,100,1,-1000000,-1000000,-681.2859423830812,-53.10118893861426,-596.3777034371874,-66.83854739617436,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
-10,10,100,1,0,10,90,1,0,10,90,0,-10,20,100,1,0,-10,100,1,-10,10,100,1,0,-10,90,1,-10,0,100,1,0,0,100,0,10,10,100,1,-796.6681069434899,-5.938251085662387,-619.4767855029947,-70.81938622382262,-561.5021530426425,-41.428125845798434,-704.5250687350094,-49.02180997542547,-800.9228694352781,-16.96587607131596,-1000000,-1000000
-10,10,90,1,0,20,90,1,-10,10,90,0,-10,20,100,1,-10,-10,100,1,-10,10,100,0,0,0,90,1,-10,0,90,1,-10,0,100,0,10,20,100,1,-1000000,-1000000,-602.1151965098114,-130.37077559973085,-513.4985216236288,-30.18090195957768,-654.37079419689,-117.23796517240015,-1000000,-1000000,-1000000,-1000000
-10,10,90,1,0,20,80,1,-10,10,80,0,-20,20,100,1,-10,0,100,1,-10,10,100,1,0,-10,90,1,-10,0,100,1,0,0,100,0,10,30,100,1,-805.2204557359836,-13.755762982334602,-560.943481636786,-155.59537285245813,-481.19664475192064,156.35663700924823,-580.0135194076257,-109.11311781725419,-733.0725569409339,-87.10130132174322,-1000000,-1000000
-10,10,80,1,-10,20,80,1,-10,10,80,0,-20,20,100,0,-10,0,100,1,-10,10,100,0,0,-10,80,1,-10,0,100,0,0,0,100,0,0,30,100,1,-808.1950960363562,-53.50241439569109,-535.674281759004,-182.68773574921244,-467.63138713703574,100.13913366222354,-523.8704543468901,-86.6037854024575,-681.4496584363096,-116.74998795228481,-1000000,-1000000
-10,20,80,1,-10,20,70,1,-10,10,80,0,-20,20,90,0,-10,0,100,1,-20,10,100,0,0,-10,70,1,-20,0,100,0,10,0,100,0,10,30,100,1,-1000000,-1000000,-494.492098671073,-187.51960163154678,-454.35395452736907,331.960383413067,-462.26489322126105,-56.57219794161705,-623.3483183525684,-110.21358657459086,-796.4724754502978,78.27545426843164
0,20,80,1,-10,30,70,1,-10,10,90,0,-30,20,90,0,-10,0,90,1,-20,10,100,0,0,-10,80,1,-20,0,100,0,10,-10,100,0,10,30,90,1,-1000000,-1000000,-441.9531033582005,-319.8712059928688,-482.6779576589359,328.09770199692105,-387.98528126537855,175.1534906201884,-564.8956913738373,-159.95515505749006,-731.3569637153739,94.44286396773526
0,10,80,1,-20,30,70,1,-10,10,80,0,-20,20,90,0,-10,0,80,1,-20,0,100,0,10,-10,80,1,-20,-10,100,0,10,-10,100,0,10,20,90,1,-807.7514783793739,-42.953981131932295,-434.2636298053693,-285.0648176250211,-428.40716398580554,246.22915942722136,-356.8514560980648,-5.714578435193658,-526.1996245534199,59.04414125973125,-664.4282736156124,63.088988881134924
0,10,90,1,-30,30,70,1,-10,20,80,0,-20,20,100,0,0,0,80,1,-20,-10,100,0,10,-10,80,0,-20,-10,100,1,10,0,100,0,10,20,90,1,-1000000,-1000000,-478.53642082224076,-133.29081092337105,-423.82745699294253,244.53288485946143,-1000000,-1000000,-483.4869484623372,64.8285903571466,-615.4337661874592,61.22284059400795
0,10,90,1,-30,30,80,1,-10,20,80,1,-30,20,100,0,0,0,80,0,-30,-10,100,0,10,-10,70,0,-20,-10,90,1,10,-10,100,0,10,20,80,1,-1000000,-1000000,-504.9307025317642,-225.37074086258045,-358.9679969888489,234.18409458120675,-1000000,-1000000,-440.912701018013,56.185778399914966,-572.7989264523759,78.55866541874076
10,10,90,1,-30,30,90,1,0,20,80,1,-30,20,100,0,0,10,80,0,-20,-10,100,0,10,-10,70,0,-20,0,90,1,10,0,100,0,10,20,70,1,-911.0866326663909,-293.8955938305364,-431.4725513038746,-675.4550183569652,-294.8307211628344,232.60206801214284,-1000000,-1000000,-411.1083628401992,18.523809182137086,-547.6655678354915,66.76807479360849
10,10,90,0,-30,30,90,1,-10,20,80,1,-30,20,90,0,0,0,80,0,-10,-10,100,0,0,-10,70,0,-20,-10,90,1,10,0,100,0,10,20,70,1,-850.2259175198602,-268.5573996535393,-455.9054565223413,-595.5016036954223,-306.9234631622365,251.25700670286656,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
0,10,90,0,-30,30,100,1,-20,20,80,1,-30,10,90,0,0,0,80,1,-10,-20,100,0,-10,-10,70,0,-20,-10,90,1,10,10,100,0,10,20,80,1,-847.6245503729112,-307.98069253475035,-447.1308865669384,-639.8114047552118,-247.6721384026012,246.6018575553199,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
0,10,90,0,-30,30,100,1,-20,20,80,0,-30,20,90,0,10,0,80,1,-10,-20,100,1,-20,-10,70,0,-20,-10,80,1,10,10,100,1,10,30,80,1,-856.4886789836332,-327.7752494707794,-370.2755712995289,-250.3703030829222,-160.80160632944802,243.97939589977545,-292.4991927149474,17.97510213653571,-307.8776079914424,37.678485990430765,-1000000,-1000000
