0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
